mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,varieties
202.589552,200.2274292,194.1444233,31.78668288,28.84574174,35.25497228,52.42020459,13.59278267,203.755456,61.17053858,10.35015273,30.11852097,3
203.8207607,198.7071169,194.4133336,29.50422607,27.64285787,32.59676614,52.49942234,13.62612431,204.3010589,66.02267885,9.105687161,28.76959674,3
203.8058115,203.7113516,197.6758616,32.76543878,28.55984682,35.18550235,67.53134824,12.94271936,206.5008653,60.93652327,12.55832633,29.32309598,3
210.6035878,209.0862508,204.7832219,24.9540068,22.69958005,26.7169671,50.67786725,8.911909546,211.4957906,58.47861986,6.309401704,23.58859148,3
214.5825053,210.9270172,205.6924554,25.69950551,22.55319978,26.91645053,28.74751752,12.0855601,215.3771265,43.37634992,6.643351175,24.27317625,3
211.2897878,210.1928795,205.9845236,26.52440854,24.14341182,29.02868115,65.80667714,8.953060354,212.5324738,63.21504777,7.950665527,24.90064682,3
205.4661283,205.9367977,200.2303928,30.4395261,25.79375914,31.53646971,59.67158055,10.66786795,207.9457889,58.47762127,9.065898384,27.07702167,3
207.0207013,207.071916,200.606006,28.01384886,23.59560049,29.1132994,45.78945723,11.34732651,209.1493583,48.16583817,8.683794537,24.95606009,3
205.5275292,205.9801678,200.7700248,30.61917582,26.25589515,31.97629745,65.97250109,10.16132957,207.8937789,60.81393678,8.982020167,27.37733459,3
209.8533225,209.5783029,204.8758372,28.63815789,25.51193807,30.64192311,70.11203946,8.975350836,211.3498081,63.93510121,7.614585134,26.48800078,3
209.2720458,204.3297493,199.7869967,24.44661623,22.76876904,26.80080969,37.91917737,12.71700314,209.604087,55.27416665,7.358406377,23.85122286,3
208.3768506,204.1437099,199.8806759,27.56116797,25.64485618,30.39352087,56.4294045,12.40747026,209.0422122,67.98550076,7.639008971,26.4889578,3
200.9238169,198.4012925,190.868755,28.34034713,25.65231527,31.90733412,48.92162013,16.50850806,202.6270769,55.70811563,11.47002664,26.504556,3
209.3360227,205.1659687,201.2426606,27.88927257,25.11113222,29.0083371,53.22727629,11.83549982,210.1436212,64.0535719,6.627011249,26.79213696,3
217.4353793,212.4545049,208.5156878,26.84561803,24.61307941,28.62344311,39.13350749,11.8694325,218.0237037,58.268557,7.517050315,25.61492852,3
199.6845077,200.5493869,192.3077958,29.30381636,24.13095557,31.54697353,59.04127381,15.45740699,203.2628333,54.83294391,13.58376367,24.72239306,3
207.3945907,207.6733511,202.2235693,26.82109768,23.0853888,28.32099722,54.85320323,9.813062717,209.4779794,55.7615336,9.340185879,23.94676036,3
213.094591,208.2747951,201.9477126,25.15593847,23.11046741,29.46541032,37.95070655,15.19310019,213.8606533,52.84747636,13.59392565,23.77283612,3
206.0559541,206.1521552,199.6625847,27.20433356,23.3644899,28.8674108,50.11488048,11.27206132,208.0728036,51.43804744,9.046139249,24.38577588,3
209.6020193,208.975691,203.9333509,25.6569946,23.35121012,28.33670862,63.56164994,9.316410973,210.7679785,61.73109998,8.204657145,23.87367501,3
218.0863732,213.3404394,210.5455366,26.43712556,23.77491135,27.40417009,65.37682061,10.70386129,218.8067978,71.91789814,6.393463437,25.13724961,3
208.4910196,208.7695219,203.3750399,30.77229627,26.0770913,31.11359732,56.72616842,10.30205555,210.904163,56.6658192,8.180691647,27.42872263,3
205.0788989,200.6750397,195.3796629,28.15219562,24.95677153,29.8151864,41.3135697,13.62388229,205.652236,56.72636367,8.756485206,27.17364955,3
206.6208929,201.7479644,197.7104575,26.99657651,24.05363106,28.65249013,58.72976011,12.95584257,207.2823414,69.34111156,7.899308383,25.78781932,3
204.52399,199.4508041,195.0365694,28.91014956,26.50855079,30.84111109,46.60242314,13.20711543,204.8919446,62.90942439,7.403117238,28.35141354,3
203.4535198,203.4048291,197.9106681,29.49659202,26.0741192,32.38669537,63.06526535,11.28583094,205.5290511,56.60895375,9.822109336,27.19539929,3
200.6107972,196.7183237,189.2317661,29.09982534,27.36017294,33.14675554,33.26077584,16.88355068,201.5283142,44.90655618,12.25795539,27.75580769,3
203.8271608,198.2598913,191.0905728,28.6901679,26.94258193,34.66266049,51.92245254,18.21927348,204.2536245,64.59962933,14.64826624,27.98204249,3
202.5840024,197.7669388,189.6808515,28.90225226,26.33029475,31.56977052,31.10337356,17.53927141,203.0027,43.65386026,13.88502151,28.21715955,3
205.3678637,199.2187121,192.9663425,29.67107596,27.31616687,32.36956607,42.08292419,16.97826499,205.8460638,58.15205746,11.58932511,28.86193828,3
202.464952,203.5103518,196.3630042,29.93451119,25.12641328,31.43758562,51.52976784,12.46448092,205.3757628,51.86159475,10.7315947,26.22891008,3
203.1256146,203.4106486,196.9642447,31.60175121,27.93381466,35.19644569,68.01124218,12.42677837,205.4763236,59.19038917,12.15628744,28.6996808,3
205.7797143,205.132298,201.5635632,29.77092886,26.78793667,31.25265588,68.70007545,8.513969967,207.2696183,63.91941277,6.582654654,27.85638373,3
211.3701653,206.678423,202.9647434,26.97251122,24.16999471,27.45853904,37.00215484,11.2832676,211.8516943,54.5159005,5.008787145,26.2286215,3
209.0749963,204.046096,199.6228715,27.60703765,24.73818182,29.15377746,36.24188865,12.94908833,209.5886002,55.44376185,6.874032589,26.45121174,3
202.5809315,202.0236243,196.3319974,29.9133306,25.73849193,31.21187309,54.73673259,11.20092129,204.3901198,58.06048848,8.150270585,27.25247402,3
205.3490047,204.5120239,200.067785,27.39476963,23.69740544,27.74710818,47.99982593,9.528794767,206.937591,54.74876164,6.77257647,24.9695631,3
206.9102731,202.2354149,198.3656283,30.65013489,27.06831249,31.65273841,58.43551119,12.43248935,207.6227381,69.31735652,6.504461511,29.29405121,3
202.3155843,201.8760078,196.4839906,30.08942899,26.02655378,30.98375108,53.03654192,11.30189687,204.4808992,54.49342725,8.803658717,26.98547429,3
205.3376218,203.5869923,199.2875544,29.09444552,26.10332391,30.8909934,60.05701537,9.974159084,206.4153568,63.05898651,8.272800007,27.5098058,3
204.0051541,204.4079707,198.1746245,29.60368193,25.54932312,31.76998955,62.97181937,11.39784598,206.2976793,59.72785003,9.588307486,26.37574822,3
209.9829125,204.9490726,200.9009229,27.28895094,24.75672095,28.60515222,47.05763249,12.38973925,210.5249131,63.1044738,8.060307279,26.23541228,3
209.2662653,204.5588997,199.234287,26.21563508,22.73332912,28.77970504,63.4093776,15.02140535,210.570861,66.95946219,11.65152061,24.26197323,3
211.3928126,209.8318723,204.3979932,26.66752134,24.09157111,30.50655852,60.06570321,11.05133737,212.5597717,63.21103665,12.0087294,24.7870239,3
205.9439403,202.2196334,194.1373021,29.04746448,24.41582485,30.18468982,41.52174049,18.6402038,208.1383149,49.7196221,12.9195924,26.2162,3
208.5038355,208.0571198,203.5293833,30.72694456,26.49861161,30.59968904,56.11964379,9.543463804,210.481421,59.34758691,7.373614431,27.92025446,3
207.6354086,202.5707884,198.1484046,24.55280684,22.65299133,27.16292825,50.1113766,12.85427376,207.8533137,65.23963828,7.538836687,24.12574263,3
206.0627924,203.9965663,197.4062683,26.54421836,24.63095851,31.18779722,52.31056283,13.62851091,207.3382829,57.76428783,13.34956221,24.62207759,3
206.8777196,202.3434958,195.7776238,27.58620957,23.29757844,28.12557228,38.4919221,16.26895226,208.2988417,50.95810454,11.07604277,25.493315,3
213.2563446,209.9522951,205.6237206,24.41978908,21.8603103,24.71428069,34.47683613,10.21514163,213.8393581,48.98513601,5.69120895,23.37598669,3
206.3437853,207.0545129,200.0151465,28.43051677,24.10652118,30.44057924,51.68818798,11.89253866,208.8139152,52.26663789,10.26888303,24.88932598,3
205.0551334,205.5220353,198.641039,29.57471504,25.40343733,32.86253018,62.49680294,12.34103686,207.4463938,60.57609233,12.78899343,26.29780194,3
206.2053269,205.6064476,201.2432596,29.38470361,24.96902159,30.00439261,61.19175506,9.988391202,208.3455203,61.94905435,7.570017009,26.34004634,3
212.4000672,211.2688036,207.2235245,25.09062516,22.79705083,26.95936919,61.12911426,8.242409537,213.4616153,62.36509134,6.852696625,23.62773835,3
214.4265142,212.3223858,207.4798663,25.06731522,22.2401918,26.18234524,40.1802705,9.808994999,215.267949,51.81259242,5.44670567,23.5726436,3
213.5597212,212.0723088,207.6036341,26.63408073,23.36948686,27.86190661,47.62301996,9.130887669,214.6513955,57.23532045,6.456490509,24.60246303,3
210.9535746,210.5367224,205.764452,28.45993412,24.7919151,29.99933981,61.26421688,9.041155406,212.410877,62.1676824,7.814840029,25.94286716,3
213.8938214,210.7724842,206.7946215,29.33197138,25.52633864,29.99185635,42.62263452,10.65906,215.0238616,58.95048996,6.397795055,27.28786374,3
205.3301671,206.5187299,199.8490643,27.64954907,22.77178705,28.01202016,49.60842998,11.03036769,208.0213756,49.30764699,8.648730621,23.70820366,3
206.5895681,205.5007855,201.2212837,26.82082978,23.76398636,28.5356066,62.66095642,8.970230591,207.6916702,64.1675994,7.656012209,24.92970474,3
208.877998,207.614886,203.4289273,28.55589966,25.32390792,29.81427781,60.6960328,8.891401666,209.9953771,64.18902367,6.098005193,26.8627474,3
208.4985332,207.6401064,203.3180277,27.02517452,23.60773352,27.01909948,46.25428668,8.806214644,209.9352197,52.38850318,5.675818256,25.09274777,3
211.6207373,207.6797821,200.7031551,26.66351115,23.75326408,29.85715112,27.78983219,14.90324241,212.3037737,40.09257041,10.13030381,25.31527671,3
208.0333526,207.4610796,202.871988,28.04490673,24.36325502,29.0032953,58.61417231,9.574766776,209.8244186,59.3026756,8.019025455,25.41783123,3
210.9544182,209.1849296,203.4429455,27.24160452,23.4453218,28.4650315,38.1253184,11.42780912,212.2785644,49.32698163,7.726288975,25.09877258,3
215.2059896,211.7245961,208.750287,28.48231656,26.23773018,30.34950931,66.37133974,9.374778121,215.7794927,71.21609665,6.467472317,27.44817039,3
207.9772303,208.0888292,198.9761728,28.1232798,24.58849281,32.36568275,35.14865983,14.82606834,210.052181,34.51920177,14.81780602,24.99678531,3
209.1951075,209.0883034,204.2021724,28.74690315,24.97567383,31.29462071,60.65507898,10.58471969,211.4454643,57.83646498,10.97246962,25.61754913,3
206.2572192,204.5193632,196.279897,28.85309673,25.07931252,31.41606709,40.60180299,16.46376304,208.3135979,40.76771317,14.01533369,26.43166994,3
206.2875684,206.3808746,199.535675,34.40554099,28.58197311,34.5693041,52.99741749,13.73548289,209.3124624,55.37171639,11.55604119,30.13697494,3
203.2775718,203.5088451,194.8985622,29.80601224,26.01295447,34.13394543,54.29662025,15.82944349,206.1588966,53.78680611,15.85222984,26.02741885,3
217.7850434,212.5197981,209.4212383,27.19179498,25.0872344,29.17715748,59.21287963,11.1492169,218.1311867,71.54328441,7.000576005,26.46971687,3
210.1215445,209.3325161,202.0600449,27.70925606,24.23631158,31.53036894,54.89809961,13.59849331,212.2135307,56.62536453,14.72934499,24.61439647,3
206.3613246,204.4746123,196.3530959,29.68775447,25.49027276,32.6335894,43.15313228,16.26472934,208.4764108,52.54436506,11.52448861,26.59579342,3
210.2669432,205.5879858,198.6381422,27.18629215,25.36910302,32.44243132,49.36118004,16.09122156,210.7590869,61.7350283,12.80759359,26.30129376,3
216.5562542,211.8650785,206.9141444,24.33378068,22.23624338,27.3066884,34.58277626,12.75906486,217.0429939,53.71750915,8.488715747,23.19748985,3
205.995986,202.4134017,194.4271828,29.11023034,25.32264987,31.61460199,39.46817181,17.44160311,207.5026044,50.33892428,12.02664735,26.76796626,3
213.1223798,211.8592425,208.4029849,28.44871612,25.77102135,29.57182955,62.11504069,7.665824228,214.1153208,65.26507976,5.554916466,26.82224829,3
206.6474894,202.3169628,195.9795803,26.68439695,24.66150255,29.954581,34.74572122,14.75575299,207.1342442,50.06559295,8.717960176,25.69216994,3
206.6474894,202.3169628,195.9795803,26.68439695,24.66150255,29.954581,34.74572122,14.75575299,207.1342442,50.06559295,8.717960176,25.69216994,3
205.7697242,201.4508192,195.8827034,27.25737242,24.96777801,30.32568302,39.18754391,13.90219524,206.276083,56.12631043,8.893954588,26.30414167,3
205.7697242,201.4508192,195.8827034,27.25737242,24.96777801,30.32568302,39.18754391,13.90219524,206.276083,56.12631043,8.893954588,26.30414167,3
205.6049035,203.2383983,195.8944302,30.11557325,27.03845844,33.55622566,45.1175203,14.85938006,206.8344389,54.07285069,11.19925734,28.35163404,3
205.6049035,203.2383983,195.8944302,30.11557325,27.03845844,33.55622566,45.1175203,14.85938006,206.8344389,54.07285069,11.19925734,28.35163404,3
207.9193015,202.8971968,196.9015906,28.30335064,25.80217031,30.62130879,42.61203173,15.07002626,208.4279209,57.24402366,8.20719067,27.48839805,3
207.9193015,202.8971968,196.9015906,28.30335064,25.80217031,30.62130879,42.61203173,15.07002626,208.4279209,57.24402366,8.20719067,27.48839805,3
209.3521411,204.1104016,200.2985499,26.32650681,24.1522248,28.68333608,60.71667128,12.83867486,209.9369482,68.30346195,8.906195314,25.38606122,3
212.4566877,207.6663436,203.4492947,23.46683405,22.18102018,26.21026498,55.16786848,12.7895877,213.3189615,64.06657273,9.512780852,22.06736814,3
207.9193892,203.9329619,197.4358946,27.48349335,24.8057808,30.9253277,53.9025932,16.31774797,209.4397072,61.03125011,12.02933498,25.31286975,3
212.6733284,211.7632174,207.5275435,26.9524578,23.36072911,27.50736459,56.49183592,8.500726603,214.0349185,61.36812225,5.958313006,24.62126396,3
208.6693734,204.1363512,198.087255,24.61707391,22.94423212,28.16710836,39.12525205,14.73777122,209.2967257,53.60177234,10.25905567,23.31787403,4
204.0524653,198.2539905,192.380195,29.99886643,28.36460152,32.65150732,34.05476405,16.55434978,204.7828386,48.55530389,12.32004534,28.89374426,4
208.0340611,203.4114903,198.0219164,27.30009195,25.82953075,30.72191606,42.66844029,13.86348791,208.5258887,58.5198431,9.280633619,26.53169766,4
205.5095939,201.407254,195.6006261,28.02767401,28.27887799,32.81086663,52.62851204,15.39656389,206.7578097,63.13371169,11.10763041,26.68725865,4
214.1947422,208.8655147,204.5400647,22.30443685,21.66353696,25.98755582,49.71711798,12.5030462,214.3379428,66.03636198,8.835145784,21.95563344,4
211.9453724,206.4523349,202.7423254,24.533126,24.08795995,28.77203065,59.32572081,13.10180565,212.3811013,67.31525755,9.271712506,24.07241135,4
219.6249577,215.4101992,210.3812843,26.25329329,25.64675464,30.62965501,59.07010585,12.58603605,220.0225624,67.94459298,9.506779031,25.55313131,4
207.8102983,206.2447136,202.2213537,29.9545734,27.56784801,31.81936096,61.93431821,9.219807967,208.7743213,64.45084991,6.98323953,28.67406847,4
212.6874194,207.6478488,203.0086916,27.39050149,25.18308966,30.08447924,50.26601325,13.04058443,213.0409663,65.38874434,7.323369173,26.68200603,4
203.7640885,203.8963683,197.8544352,32.22543776,27.79687596,34.79235313,69.57214526,12.15930772,206.2377738,61.51611506,9.830355044,29.22400278,4
215.7115201,210.3335784,205.7284202,26.54023137,24.13396529,27.73124046,28.24234859,12.84360585,216.1312285,45.44744475,6.42067125,25.72987812,4
210.1594658,208.0305704,203.6325988,30.64613576,26.15285455,31.59654411,57.96313135,11.06364027,211.8004912,66.13350842,7.845820755,27.81655594,4
214.3962778,213.811375,208.0186015,26.09484999,22.97406924,28.17120856,48.7909756,9.989989952,215.7279026,52.76621605,8.56791491,23.8397431,4
213.3431265,212.2799581,207.7089974,27.3034605,23.76197317,28.24187386,53.21932881,9.483107851,214.9233604,58.66479898,6.448540015,24.83538828,4
214.3516433,212.8112464,209.8064299,29.21344364,26.30714365,30.54791095,74.84281164,7.902887446,215.5247426,68.82078673,6.855268333,27.42525065,4
216.8783504,214.8855246,208.3308822,25.19285483,22.62583222,27.71212624,34.8673197,11.71268502,217.7368489,41.95090718,9.289555239,23.92226103,4
186.4121178,179.4573642,174.2585753,29.47466319,26.06751869,30.38553674,40.47850765,18.01777693,186.7163567,58.87493492,9.201529178,28.88071259,4
208.6693803,206.8385135,201.2893025,32.38461949,29.20214201,36.95664649,71.85905072,12.77444821,210.2317023,66.61195553,15.08249205,30.03142285,4
211.0965536,209.5725456,205.349629,31.22058893,27.87376794,32.35407236,50.16491554,9.513792826,212.4149476,59.04508941,6.878795574,29.18025813,4
210.9223387,208.7157679,204.423414,30.02732947,27.06698094,31.63245288,54.26778612,10.19041485,211.9927688,62.61542185,6.706918871,28.45785,4
205.7870395,205.8220598,199.4650818,29.34044861,25.6198907,33.00075017,70.79058642,12.10743759,208.0185916,63.02079406,13.11556402,26.4802707,4
212.0674994,211.1640872,205.953126,28.59825541,26.47639898,33.52888528,76.41728159,10.81931678,213.4796598,65.51776387,13.12817096,26.64231237,4
214.6516952,213.1394577,209.4099297,26.71833525,25.44252487,30.44459474,69.58755255,8.259733984,215.3406088,67.17294418,8.47095445,25.75465308,4
213.8513613,212.9162771,208.4434049,24.37000924,21.90652755,25.83813008,48.71139507,8.655741439,215.0253708,53.49830539,6.803431323,22.50620871,4
218.8903143,213.7492089,210.3104242,26.04825777,24.53397033,28.73826789,54.36385679,11.16173565,219.1280399,69.61389332,6.741680531,25.53886621,4
220.2076731,215.0895948,210.8174926,26.42681873,24.71287489,29.64351416,49.32729227,12.30479794,220.6301622,66.04565442,7.742618015,25.52878606,4
218.9870682,215.2803969,212.166507,26.9097731,25.01791486,28.3170475,46.35978263,9.02678563,219.3731717,62.90762702,5.579389617,26.20050228,4
212.737889,211.6379295,207.0286366,29.35910645,25.91245119,31.16490252,59.50317525,9.666988778,214.2099201,64.45273197,7.924180167,27.21756492,4
210.9996046,206.4217538,200.7750637,26.73522309,23.74105118,28.12786601,30.0191606,14.15103846,211.9266655,44.81901492,7.64269725,24.95235449,4
213.0703433,208.1321318,203.4539683,25.92495799,23.68716695,27.9415387,37.48216241,12.76958925,213.498792,54.8562755,6.654935714,25.1263727,4
208.4562507,206.822953,202.2297382,27.91071443,25.17908249,28.9703653,50.12488513,9.496101352,209.3863189,57.85295336,6.762332852,26.48411751,4
206.9605566,204.2979742,199.6752936,24.94796354,23.41119692,27.4658675,52.60615069,10.48541407,207.4882308,60.23594397,7.358060864,24.19390344,4
212.6889757,211.6640186,207.2825419,25.81052832,22.84410864,28.1917379,68.52495601,9.234662377,214.0821908,64.88457312,8.121072272,23.7538308,4
218.7598378,214.6695726,211.0355324,26.80288628,24.72599532,28.3024984,40.83483308,10.08604488,219.1617469,58.59544871,5.667507757,26.00365834,4
212.4579503,211.7399423,207.538374,28.46363235,24.8998398,29.0208963,54.54434323,8.451492978,213.8902429,59.54662605,6.568150213,26.10601499,4
211.7439405,210.8935273,206.5091231,26.50241519,23.28839233,27.99447493,62.5329074,9.217817491,213.2159674,62.34035234,7.173379987,24.62496002,4
202.0633619,202.3081943,196.4329119,26.31998971,23.31293812,28.47755048,50.25215899,10.18225908,203.7518209,50.88280598,8.107384818,24.09458274,4
212.1262848,206.303708,200.7326012,25.17875777,23.30435741,28.89134636,39.31430258,14.91473861,212.2993892,58.73677959,8.687125612,24.80451,4
210.1058988,209.4097346,205.239595,27.34217131,24.1769243,28.26138199,51.85047861,8.324917064,211.464474,56.61406311,6.218862122,25.34914798,4
214.7686375,210.0804404,206.3944398,26.24043998,23.00859596,26.73048482,47.47295466,11.64448369,215.4934679,62.44747802,6.601471522,24.93863987,4
201.5884784,200.827131,194.8815092,29.06640052,27.00732465,33.64999962,61.87926669,11.60733733,202.8136945,59.66331216,11.95979574,27.65098899,4
205.7035334,204.2839243,199.3263766,23.92583853,23.05545776,28.38680097,54.89714877,10.14553725,206.6008395,58.13894229,10.81880771,22.87537688,4
206.2048288,201.0640007,195.8341258,28.89681272,28.54076496,33.58645887,55.8439335,15.18805123,206.9457536,64.78678275,13.68901869,27.91762127,4
209.4109447,205.0464099,200.0797031,26.95754198,25.22211473,30.52462566,53.84016281,13.46117132,210.0813967,64.96920716,10.18400891,25.90228895,4
216.3710708,214.5878423,211.3825107,23.83613252,22.2821293,25.71781438,58.89757685,7.557389911,217.1028163,63.73810524,6.959881663,22.67488719,4
209.1856753,208.6320492,204.2670429,28.39638629,25.67114591,31.79447608,69.85131128,9.322975064,210.7238992,63.83026827,10.76251323,26.4005601,4
213.5458217,212.2366003,208.2619987,25.83466844,23.40228633,26.93670596,49.70254574,8.504315191,214.7037974,54.60438099,6.964904679,24.27614866,4
214.5771812,209.5216249,204.8343293,24.72855693,21.75017577,25.26810001,37.71104334,13.01984853,215.2670137,51.45953907,9.758943189,23.69110669,4
212.1842989,210.7416129,204.9355537,29.0382386,26.37892947,34.55991567,73.89526941,12.31795111,213.6742001,66.61057058,14.92959683,26.78556717,4
210.0134087,209.2128114,204.6115663,28.65484055,26.63111941,32.89944914,74.47293283,10.01441502,211.4111735,64.38188508,11.24263858,26.77382149,4
217.0636045,211.3662314,206.3906457,25.57487341,24.1651657,28.77633941,40.94624622,13.78839615,217.3718039,58.60723417,9.552070646,25.01637176,4
215.3126049,214.763067,209.3436723,27.4882458,24.96279449,31.49444024,65.50204029,9.861821775,216.5795989,62.03227889,11.86811468,25.65521027,4
209.182808,208.4837275,204.3003388,26.43943006,23.49724892,28.11988033,64.92409992,8.446801159,210.4108538,63.86242698,7.008398438,24.48827795,4
209.3972651,207.2262758,203.2851312,27.0921043,23.68369737,27.63592846,56.76714945,9.581927311,210.4572388,63.37082792,6.938746787,25.25699222,4
213.1941324,212.2536544,208.4673987,26.41186253,23.56004242,27.32999116,52.73195394,7.662706002,214.251086,58.77458936,5.839156807,24.54770908,4
212.3488459,210.5305841,206.3993242,26.1790388,23.47781972,27.47146746,56.47616557,9.052447528,213.2727753,62.46943917,6.409857004,24.72811037,4
217.0514918,211.4344667,207.1374477,26.17811448,23.18403247,27.75846354,42.06669163,13.0047053,217.5878319,60.73938612,7.25679118,25.12695068,4
213.4063707,212.2371799,208.1372525,27.07112478,24.94581793,29.51883511,64.10857721,8.36600269,214.3176066,63.79660342,7.299206908,25.64791936,4
215.9399842,214.237743,210.9875716,28.22627855,25.55949003,29.21540051,60.19414494,7.931907478,216.9566973,64.49104413,5.979156619,26.58504589,4
216.7815593,214.9376798,210.6365428,28.03852746,26.35834569,31.00306297,55.16350881,9.426727308,217.7527031,61.35222231,8.846555062,26.56825161,4
212.7091641,212.2101258,207.8490059,28.65328709,25.22427292,32.25172014,77.52342401,10.04288112,214.7090701,63.93790323,11.60942644,26.0965989,4
211.413295,211.3132005,206.6187154,26.76944306,22.80631146,27.75494418,57.74895625,8.948106347,213.2855807,59.67985705,8.135022967,23.71300207,4
213.2973177,212.2967098,208.5211498,27.70071484,24.70094346,29.15962245,64.93636404,9.004277384,214.8892297,62.84475382,7.365548853,25.58560766,4
212.5648408,211.9537075,207.4840577,25.96341534,22.83990383,27.72532632,58.55848423,8.649286535,213.9761253,60.35267258,7.691894246,23.7951915,4
209.5398706,203.6215645,199.2709388,28.01638116,26.68946498,31.48453707,52.70566223,14.25821894,209.8117136,66.32199805,7.972399054,27.49231644,4
207.6397536,203.4098938,197.6667052,25.62651622,23.65111338,28.87357301,42.41186064,13.73174911,208.053538,57.01135564,8.914719056,24.87967636,4
211.0954453,205.9465574,199.7185337,27.15467612,24.09264394,28.41370174,35.45104863,15.26411887,211.8114375,50.19366224,9.418739067,25.81298157,4
203.6600954,201.7684884,196.2436081,24.73059953,21.86852567,25.77593012,43.27463522,11.41388013,204.7709709,49.8703295,8.193185749,23.27204131,4
196.5158739,196.1890038,189.9418803,32.04819606,27.83652279,34.70693655,58.7040967,13.24207782,198.8756673,57.47522857,11.97158664,29.15286538,4
206.4383013,202.0935061,193.4420468,29.34277873,26.59900948,35.61835872,43.09865514,18.76134123,207.1157766,57.6370533,14.42734687,28.08522122,4
205.6323309,202.3760892,197.4019887,32.12252275,28.71349226,33.97038815,57.02949298,13.23913809,206.8992826,64.48139832,10.44657474,30.29633088,4
210.0878163,206.0505458,201.3635192,29.80798238,26.69452568,30.71166777,53.99118212,12.24575969,210.7017042,64.73546363,6.700342622,28.76809629,4
208.1399533,207.9672245,203.1778663,27.94535053,24.63893873,29.49229303,61.26571174,9.502567958,209.9811112,59.78360773,8.561980184,25.16795263,4
213.9940047,212.6652917,207.8814818,27.26363131,24.2108253,28.64351371,52.06994484,9.647790316,215.2690283,57.33372496,7.022420327,25.15087128,4
211.6005795,211.1925437,206.0564825,28.43044632,24.80090355,29.85196114,55.41887699,9.997085359,213.4218977,56.70441992,7.99185659,25.80238236,4
210.8038213,209.6893437,205.5708197,31.79940876,29.10363336,34.14213095,67.8873826,9.422334703,212.2126156,65.24526609,8.526967796,29.82898987,4
202.2533269,201.7554995,195.3127367,29.38240024,26.14784409,31.26320769,51.01332998,12.03583031,204.0234038,53.33013048,9.723016411,26.97058691,4
199.6018408,199.3875541,194.4354714,31.68316757,28.57717629,33.82472789,60.07224001,10.21229514,201.3030783,58.09571102,8.020476405,29.70282664,4
206.6480534,205.7325743,200.9961942,26.99087867,24.14045275,27.914862,44.02791123,9.138055533,207.8589317,51.15316968,7.310624736,25.09818562,4
201.724234,202.447623,195.9223734,28.27096461,25.03425387,30.43281866,51.3928254,10.84157975,203.7098743,51.23677963,8.436126363,25.87114239,4
200.3799458,201.2015585,194.4196996,29.51039732,24.92879618,30.60136496,49.74133141,11.93792119,202.9127896,50.57441568,8.851820768,26.05562141,4
209.717304,205.6507144,199.5910774,25.98200548,23.68884319,28.57990253,35.19051275,13.76910947,210.233892,49.83867136,8.111064485,24.96444914,4
207.1963047,206.5069938,200.7068566,28.55370986,24.63310845,29.29460978,44.87712556,10.88060337,208.85561,50.2433043,7.238163645,25.870076,4
200.1532099,200.9287315,194.9383131,31.8787601,26.58036131,32.54309612,58.78443053,11.86671773,203.291752,58.23530158,9.44423033,28.10811367,4
213.5569669,211.5212322,207.0367265,26.47829585,24.70093378,29.68803251,61.9469551,9.629357032,214.2255996,65.55802314,7.543783829,25.37506074,4
210.8557598,208.5195114,204.1709072,26.34470622,24.13819785,28.02966799,50.58856525,9.794191003,211.6792252,59.62420534,6.852240307,25.07700015,4
214.9327115,210.5682454,206.0735474,24.92825123,23.85447455,27.43772195,30.20787402,11.67157749,215.3435323,46.56218015,7.748330199,24.10028726,4
210.4216757,208.4775743,202.1813582,26.99463902,23.71699703,27.83604126,39.32116225,11.88434354,211.4610177,47.38851133,8.419184709,25.34590542,4
208.4071138,203.3334319,198.5796659,27.90412388,26.11476033,31.84469309,57.88673199,13.63662459,208.6251438,68.62886731,9.430495732,27.57184423,4
207.8035848,203.264909,197.6211492,31.0941718,29.72476372,36.37187204,56.179592,14.78836865,208.2099914,66.15247931,11.58415939,30.51886597,4
211.0980847,205.1824151,200.3621257,27.74934625,27.71219519,32.04812823,46.0478176,15.10303411,211.7456127,60.24245398,11.67853238,26.8338893,4
211.0153084,207.9953236,202.7451658,30.71482843,28.53684193,33.82651269,47.83121665,12.22364409,211.8725414,59.74180177,9.695408046,29.33025739,4
208.927464,207.4529087,203.2437037,30.43187212,27.70435046,32.99992781,65.2964502,9.642169476,210.053613,64.61438052,7.626539485,29.00264826,4
212.1457853,207.4195959,203.8772098,28.28958953,28.22258248,32.18124344,64.82690438,12.23443482,212.8430049,69.19608251,10.22410196,27.40080889,4
211.2822792,204.9436002,196.8370264,26.89092051,25.59341085,30.22531063,28.90229434,19.19444481,211.9492507,39.46298636,12.84833678,25.76948205,4
208.6191662,204.4485951,199.7000279,30.01232813,28.12245546,33.52392264,55.03650877,12.63624497,208.9836179,66.8939228,8.167596831,29.41210585,4
208.1600035,202.8618596,197.3180883,24.30057613,21.9108402,26.43169754,33.6898576,14.53472989,208.6556928,50.13324549,8.249951145,23.44783191,4
214.0346458,209.6340137,205.176243,27.32789055,25.34785573,29.11819417,35.34176411,11.7258999,214.4794211,51.56106084,6.905402889,26.52814443,4
207.7244002,204.0099104,199.380572,29.93860138,27.70957568,31.44516447,32.75117785,12.02792905,208.519107,47.67777534,7.009410763,28.82520019,4
